"","ENSEMBL ID","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA
"20340","ENSRNOG00000056735","Zc4h2",392.639782,-0.490299251,0.108343253,-4.525424887,6.03e-06,2.75e-05
"NA.4869",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4945",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4961",NA,NA,NA,NA,NA,NA,NA,NA
"20528","ENSRNOG00000057080","unkown",390.3035976,0.656459445,0.1233263,5.322947716,1.02e-07,5.76e-07
"NA.4987",NA,NA,NA,NA,NA,NA,NA,NA
"20619","ENSRNOG00000057290","Tmem168",1125.339049,-0.298561709,0.082770282,-3.607112366,0.000309624,0.001088556
"NA.5031",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5068",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5135",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5157",NA,NA,NA,NA,NA,NA,NA,NA
"21025","ENSRNOG00000058148","LOC120098353",30.47226956,0.948138056,0.300457761,3.155645083,0.001601436,0.004896341
"NA.5231",NA,NA,NA,NA,NA,NA,NA,NA
"21061","ENSRNOG00000058223","unkown",27.92466653,-0.797707213,0.29913481,-2.666714762,0.007659665,0.020105876
"21194","ENSRNOG00000058485","unkown",61.51542382,-0.764530996,0.237285704,-3.221985069,0.001273058,0.003974136
"21272","ENSRNOG00000058646","Zfp36l1",2403.500769,-0.739964241,0.042838907,-17.27318225,7.49e-67,4.63e-65
"NA.5372",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5374",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5415",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5434",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5436",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5454",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5461",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5479",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5510",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5659",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5669",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5687",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5695",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5791",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5794",NA,NA,NA,NA,NA,NA,NA,NA
